LAVUDYA RAMULU,Independent,52650
BANOTH MADAN LAL,Telangana Rashtra Samithi,50637
BANOTH VIJAYA,Communist Party of India,32757
BHUKYA VEERABHADRAM,Communist Party of India  (Marxist),11373
VARSA RAMULU,Independent,2588
KISHAN BANOTH,Bahujan Samaj Party,1100
RESHMA BAI BHUKYA,Bharatiya Janata Party,1025
HALAVATH RAMARAO,Pyramid Party of India,996
GUGULOTH THAVURYA,Independent,897
MALOTHU MANGILAL NAIK,Independent,629
LAKAVATH NAGESWARA RAO,Bahujan Mukti Party,321
JARPULA PRASAD NAIK,Independent,257
BANOTH MANGILAL NAYAK,Independent,254
None of the Above,None of the Above,2360
